idx,avg_core_id,avg_weight_ns,first_sample_time_ns,last_sample_time_ns,max_core_id,running_count,running_fraction,sample_span_ns,samples_per_bucket,sentinel_count,total_weight_ns,unique_process_count,unique_thread_count
89,1.875,1000000.0,18296486250.0,18444488875.0,3.0,8.0,1.0,148002625.0,8.0,0.0,8000000.0,1.0,1.0
90,0.9090909090909092,1000000.0,18445485208.0,18609485833.0,3.0,11.0,1.0,164000625.0,11.0,0.0,11000000.0,1.0,1.0
91,1.3333333333333333,1000000.0,18667485125.0,18841485291.0,3.0,15.0,1.0,174000166.0,15.0,0.0,15000000.0,1.0,1.0
92,1.3,1000000.0,18858485916.0,19040485666.0,3.0,10.0,1.0,181999750.0,10.0,0.0,10000000.0,1.0,1.0
93,1.2307692307692308,1000000.0,19101486875.0,19225485875.0,3.0,13.0,1.0,123999000.0,13.0,0.0,13000000.0,1.0,1.0
94,1.0,1000000.0,19393485750.0,19444485791.0,2.0,4.0,1.0,51000041.0,4.0,0.0,4000000.0,1.0,1.0
95,1.0833333333333333,1000000.0,19445486416.0,19626486000.0,3.0,12.0,1.0,180999584.0,12.0,0.0,12000000.0,1.0,1.0
96,0.5833333333333334,1000000.0,19682487333.0,19839486666.0,2.0,12.0,1.0,156999333.0,12.0,0.0,12000000.0,1.0,1.0
97,1.0,1000000.0,19863486500.0,20010486375.0,3.0,9.0,1.0,146999875.0,9.0,0.0,9000000.0,1.0,1.0
98,2.25,1000000.0,20066485708.0,20200484541.0,8.0,8.0,1.0,133998833.0,8.0,0.0,8000000.0,1.0,2.0
99,1.5,1000000.0,20288484083.0,20434488208.0,4.0,8.0,1.0,146004125.0,8.0,0.0,8000000.0,1.0,1.0
100,1.6428571428571428,1000000.0,20448485541.0,20601487125.0,3.0,14.0,1.0,153001584.0,14.0,0.0,14000000.0,1.0,1.0
101,1.6470588235294117,1000000.0,20655486875.0,20821488416.0,3.0,17.0,1.0,166001541.0,17.0,0.0,17000000.0,1.0,1.0
102,3.0,1000000.0,20905490500.0,21033486458.0,3.0,10.0,1.0,127995958.0,10.0,0.0,10000000.0,1.0,1.0
103,1.1428571428571428,1000000.0,21090485791.0,21219485625.0,3.0,14.0,1.0,128999834.0,14.0,0.0,14000000.0,1.0,2.0
104,1.0,1000000.0,21275486291.0,21326486166.0,3.0,5.0,1.0,50999875.0,5.0,0.0,5000000.0,1.0,1.0
105,1.0909090909090908,1000000.0,21465486625.0,21590486208.0,2.0,11.0,1.0,124999583.0,11.0,0.0,11000000.0,1.0,1.0
106,0.8666666666666667,1000000.0,21646490500.0,21835489125.0,2.0,15.0,1.0,188998625.0,15.0,0.0,15000000.0,1.0,1.0
107,1.375,1000000.0,21867487541.0,22028486333.0,3.0,8.0,1.0,160998792.0,8.0,0.0,8000000.0,1.0,1.0
108,2.2857142857142856,1000000.0,22047485708.0,22216485333.0,3.0,14.0,1.0,168999625.0,14.0,0.0,14000000.0,1.0,1.0
109,1.4615384615384617,1000000.0,22245486916.0,22444487125.0,3.0,13.0,1.0,199000209.0,13.0,0.0,13000000.0,1.0,1.0
110,1.7272727272727273,1000000.0,22445485083.0,22619486250.0,3.0,11.0,1.0,174001167.0,11.0,0.0,11000000.0,1.0,1.0
111,1.6923076923076923,1000000.0,22674486916.0,22817485625.0,3.0,13.0,1.0,142998709.0,13.0,0.0,13000000.0,1.0,1.0
112,1.2,1000000.0,22893485416.0,23039486250.0,3.0,5.0,1.0,146000834.0,5.0,0.0,5000000.0,1.0,1.0
113,1.4545454545454546,1000000.0,23059485708.0,23204486166.0,3.0,11.0,1.0,145000458.0,11.0,0.0,11000000.0,1.0,1.0
114,1.7777777777777777,1000000.0,23258487458.0,23431484875.0,3.0,18.0,1.0,172997417.0,18.0,0.0,18000000.0,1.0,1.0
115,0.6666666666666666,1000000.0,23449485166.0,23634486583.0,2.0,9.0,1.0,185001417.0,9.0,0.0,9000000.0,1.0,1.0
116,1.0,1000000.0,23660486875.0,23827486541.0,3.0,14.0,1.0,166999666.0,14.0,0.0,14000000.0,1.0,1.0
117,1.5,1000000.0,23883489500.0,24016485750.0,3.0,10.0,1.0,132996250.0,10.0,0.0,10000000.0,1.0,1.0
118,0.5,1000000.0,24045487375.0,24192485833.0,3.0,12.0,1.0,146998458.0,12.0,0.0,12000000.0,1.0,1.0
119,2.0714285714285716,1000000.0,24245487041.0,24438484291.0,3.0,14.0,1.0,192997250.0,14.0,0.0,14000000.0,1.0,1.0
120,1.3333333333333333,1000000.0,24469485958.0,24614485458.0,3.0,9.0,1.0,144999500.0,9.0,0.0,9000000.0,1.0,1.0
121,0.7692307692307693,1000000.0,24656485875.0,24837486416.0,3.0,13.0,1.0,181000541.0,13.0,0.0,13000000.0,1.0,1.0
122,1.75,1000000.0,24890487416.0,25030485291.0,3.0,16.0,1.0,139997875.0,16.0,0.0,16000000.0,1.0,1.0
123,1.7777777777777777,1000000.0,25061486375.0,25209484333.0,6.0,9.0,1.0,147997958.0,9.0,0.0,9000000.0,1.0,1.0
124,2.1,1000000.0,25284484166.0,25431485625.0,7.0,10.0,1.0,147001459.0,10.0,0.0,10000000.0,1.0,1.0
125,2.2222222222222223,1000000.0,25484487833.0,25631487125.0,3.0,9.0,1.0,146999292.0,9.0,0.0,9000000.0,1.0,1.0
126,1.4166666666666667,1000000.0,25653485333.0,25777488583.0,3.0,12.0,1.0,124003250.0,12.0,0.0,12000000.0,1.0,2.0
127,1.3571428571428572,1000000.0,25852487291.0,26042486458.0,3.0,14.0,1.0,189999167.0,14.0,0.0,14000000.0,1.0,2.0
128,1.875,1000000.0,26098490458.0,26227485833.0,3.0,8.0,1.0,128995375.0,8.0,0.0,8000000.0,1.0,1.0
129,1.7272727272727273,1000000.0,26255487625.0,26421485958.0,3.0,11.0,1.0,165998333.0,11.0,0.0,11000000.0,1.0,1.0
130,0.8,1000000.0,26477487666.0,26613486958.0,3.0,10.0,1.0,135999292.0,10.0,0.0,10000000.0,1.0,1.0
131,1.6923076923076923,1000000.0,26674485083.0,26824485833.0,3.0,13.0,1.0,150000750.0,13.0,0.0,13000000.0,1.0,1.0
132,1.75,1000000.0,26880487250.0,27033486375.0,3.0,8.0,1.0,152999125.0,8.0,0.0,8000000.0,1.0,1.0
133,1.3,1000000.0,27062485750.0,27203485250.0,3.0,10.0,1.0,140999500.0,10.0,0.0,10000000.0,1.0,2.0
134,2.6666666666666665,1000000.0,27256486958.0,27395486208.0,3.0,6.0,1.0,138999250.0,6.0,0.0,6000000.0,1.0,1.0
135,1.1428571428571428,1000000.0,27453486500.0,27641486625.0,3.0,14.0,1.0,188000125.0,14.0,0.0,14000000.0,1.0,1.0
136,1.0,1000000.0,27692486625.0,27842484708.0,2.0,13.0,1.0,149998083.0,13.0,0.0,13000000.0,1.0,1.0
137,0.4444444444444444,1000000.0,27871485666.0,28022486791.0,3.0,9.0,1.0,151001125.0,9.0,0.0,9000000.0,1.0,1.0
138,1.7272727272727273,1000000.0,28048487041.0,28240485541.0,3.0,11.0,1.0,191998500.0,11.0,0.0,11000000.0,1.0,1.0
139,2.3333333333333335,1000000.0,28294485708.0,28419487666.0,3.0,12.0,1.0,125001958.0,12.0,0.0,12000000.0,1.0,1.0
140,2.142857142857143,1000000.0,28447486208.0,28624485000.0,3.0,14.0,1.0,176998792.0,14.0,0.0,14000000.0,1.0,2.0
141,1.4444444444444444,1000000.0,28677486375.0,28794488625.0,2.0,9.0,1.0,117002250.0,9.0,0.0,9000000.0,1.0,1.0
142,1.5,1000000.0,28849486666.0,29020486916.0,3.0,14.0,1.0,171000250.0,14.0,0.0,14000000.0,1.0,1.0
143,0.6923076923076923,1000000.0,29076486791.0,29223485833.0,3.0,13.0,1.0,146999042.0,13.0,0.0,13000000.0,1.0,2.0
144,1.5,1000000.0,29249486041.0,29367484375.0,2.0,6.0,1.0,117998334.0,6.0,0.0,6000000.0,1.0,1.0
145,1.2857142857142858,1000000.0,29449486666.0,29632486541.0,3.0,14.0,1.0,182999875.0,14.0,0.0,14000000.0,1.0,1.0
146,1.5555555555555556,1000000.0,29688488625.0,29841485916.0,3.0,9.0,1.0,152997291.0,9.0,0.0,9000000.0,1.0,1.0
147,2.3076923076923075,1000000.0,29860486291.0,30012484625.0,3.0,13.0,1.0,151998334.0,13.0,0.0,13000000.0,1.0,1.0
148,2.4166666666666665,1000000.0,30069485250.0,30237484125.0,8.0,12.0,1.0,167998875.0,12.0,0.0,12000000.0,1.0,1.0
149,5.8,1000000.0,30312484250.0,30444485500.0,10.0,5.0,1.0,132001250.0,5.0,0.0,5000000.0,1.0,1.0
150,1.7333333333333334,1000000.0,30445485916.0,30630484875.0,3.0,15.0,1.0,184998959.0,15.0,0.0,15000000.0,1.0,1.0
151,1.4444444444444444,1000000.0,30685487208.0,30841491000.0,3.0,9.0,1.0,156003792.0,9.0,0.0,9000000.0,1.0,1.0
152,1.4545454545454546,1000000.0,30867485458.0,30974485458.0,3.0,11.0,1.0,107000000.0,11.0,0.0,11000000.0,1.0,1.0
153,1.7,1000000.0,31051487541.0,31222487416.0,3.0,10.0,1.0,170999875.0,10.0,0.0,10000000.0,1.0,2.0
154,1.0,1000000.0,31246485833.0,31429486083.0,3.0,18.0,1.0,183000250.0,18.0,0.0,18000000.0,1.0,1.0
155,1.4285714285714286,1000000.0,31450485666.0,31617486333.0,3.0,14.0,1.0,167000667.0,14.0,0.0,14000000.0,1.0,1.0
156,0.6923076923076923,1000000.0,31649486708.0,31804485625.0,2.0,13.0,1.0,154998917.0,13.0,0.0,13000000.0,1.0,1.0
157,1.1428571428571428,1000000.0,31849485625.0,32018486250.0,3.0,14.0,1.0,169000625.0,14.0,0.0,14000000.0,1.0,1.0
158,1.411764705882353,1000000.0,32074488708.0,32234485375.0,3.0,17.0,1.0,159996667.0,17.0,0.0,17000000.0,1.0,1.0
